"﻿""symbol-id""",category-id,grammar,rated,tags,symbol-en,category-en,category-vi,symbol-vi,is-representative
1052,36,Noun,0,clinic health hospital medical,eye_drops,Healthcare Medical items,Đồ y tế,thuốc nhỏ mắt,0
1053,35,Noun,0,grooming,eye_shadow,Healthcare Grooming items,Đồ vệ sinh cá nhân,phấn mắt,0
1054,18,Noun,0,,eyebrow,Healthcare Body parts,Cơ thể,lông mày,0
1055,18,Noun,0,,eyebrow_bushy,Healthcare Body parts,Cơ thể,lông mày rậm,0
1056,35,Noun,0,grooming,eyebrow_pencil,Healthcare Grooming items,Đồ vệ sinh cá nhân,chì kẻ mày,0
1057,18,Noun,0,,eyelash,Healthcare Body parts,Cơ thể,lông mi,0
1058,35,Noun,0,grooming,eyelash_curler,Healthcare Grooming items,Đồ vệ sinh cá nhân,kẹp bấm mi,0
1059,18,Noun,0,,eyes,Healthcare Body parts,Cơ thể,đôi mắt,0
1060,18,Noun,0,,eyes_blue,Healthcare Body parts,Cơ thể,mắt xanh dương,0
1061,18,Noun,0,,eyes_brown,Healthcare Body parts,Cơ thể,mắt nâu,0
1062,26,Noun,0,,eyes_closed,People Descriptive,Đặc điểm người,mắt nhắm,0
1063,18,Noun,0,,eyes_green,Healthcare Body parts,Cơ thể,mắt xanh lá,0
1064,15,Noun,0,alphabet letter,F,Alphabet,Chữ cái,F,0
1065,15,Noun,0,alphabet letter,f_-_lower_case,Alphabet,Chữ cái,f - viết thường,0
1066,52,Noun,0,,fabric,Science,Khoa học,vải,0
1067,7,Noun,0,grooming,face_neutral_3,People Feelings,Cảm xúc,gương mặt trung tính 3,0
1068,33,Noun,0,celebration,fairy,Celebration Item,Đồ kỷ niệm,nàng tiên,0
1069,44,Noun,0,celebration,family,People Relationship,Gia đình,gia đình,1
1070,44,Noun,0,family relationship relatives,family_2,People Relationship,Gia đình,gia đình 2,0
1071,93,Noun,0,,fancy,Descriptive State,Trạng thái,thích / sang trọng,0
1072,25,Noun,0,animal,fangs,Animal Features,Đặc điểm động vật,răng nanh,0
1073,61,Noun,0,job people profession work,farmer_1a,People Profession,Nghề nghiệp,nông dân 1a,0
1074,61,Noun,0,job people profession work,farmer_1b,People Profession,Nghề nghiệp,nông dân 1b,0
1075,61,Noun,0,job people profession work,farmer_2a,People Profession,Nghề nghiệp,nông dân 2a,0
1076,61,Noun,0,job people profession work,farmer_2b,People Profession,Nghề nghiệp,nông dân 2b,0
1077,76,Noun,0,,fast_2,Descriptive Quantity,Số lượng,nhanh 2,0
1078,26,Noun,0,features people size,fat,People Descriptive,Đặc điểm người,béo / mỡ,0
1079,33,Noun,0,celebration Christian,Father_Christmas,Celebration Item,Đồ kỷ niệm,Ông già Noel,0
1080,33,Noun,0,celebration Christian,Father_Christmas_sack,Celebration Item,Đồ kỷ niệm,bao tải của Ông già Noel,0
1081,12,Noun,0,,fats,Food Diet,Chế độ ăn,chất béo,0
1082,12,Noun,0,,fats_high,Food Diet,Chế độ ăn,nhiều chất béo,0
1083,12,Noun,0,,fats_low,Food Diet,Chế độ ăn,ít chất béo,0
1084,76,Noun,0,abstract adjective position,favourite,Descriptive Quantity,Số lượng,yêu thích,0
1085,28,Noun,0,,fax_machine,Electrical General,Điện tử chung,máy fax,1
1086,25,Noun,0,animal bird,feather,Animal Features,Đặc điểm động vật,lông vũ,0
1087,18,Noun,0,,features_facial,Healthcare Body parts,Cơ thể,đặc điểm khuôn mặt,0
1088,14,VerbComplex,0,action,"feed_cat_,_to",Animal Activity Feeding,Cho động vật ăn,cho mèo ăn,0
1089,14,VerbComplex,0,action,"feed_dog_,_to",Animal Activity Feeding,Cho động vật ăn,cho chó ăn,0
1090,18,Noun,0,body,feet,Healthcare Body parts,Cơ thể,bàn chân,0
1091,97,Noun,0,class office school stationery,felt_tips,Work and School Stationery,Văn phòng phẩm,bút dạ màu,1
1092,18,Noun,1,,female_body,Healthcare Body parts,Cơ thể,cơ thể nữ giới,0
1093,7,Noun,0,,female_side,People Feelings,Cảm xúc,phía nữ giới,0
1094,71,Noun,0,,fennel,Food Vegetables and salads,Rau củ,thì là tây,0
1095,39,Noun,0,animal pet,ferret,Animal Mammal,Động vật có vú,con chồn,0
1096,43,Noun,0,transport travel,ferry,Transport Water,Đường thủy,phà,0
1097,29,Noun,0,communication,fibre_optic_lamp,Leisure Toys,Đồ chơi giải trí,đèn sợi quang,0
1098,101,Noun,0,animal,field,Building Garden and farm,Vườn,cánh đồng,0
1099,75,Noun,0,,fifteen,Number,Số,số mười lăm,0
1100,75,Noun,0,,fifty,Number,Số,số năm mươi,0
1101,76,Noun,0,amount percent,fifty_percent,Descriptive Quantity,Số lượng,năm mươi phần trăm,0
1102,91,Noun,0,,fig,Food Fruit,Trái cây,quả vả / sung tây,0
1103,24,Noun,0,DIY tools workshop,file,Tools Workshop,Dụng cụ xưởng,tệp tin / dũa,0
1104,98,VerbComplex,0,grooming,"file_nails_,_to",Healthcare Grooming activities,Vệ sinh cá nhân,dũa móng tay,0
1105,66,Noun,0,,filing_cabinet,Building Furniture,Nội thất,tủ hồ sơ,0
1106,52,Noun,0,,filter_paper,Science,Khoa học,giấy lọc,0
1107,25,Noun,0,animal,fin,Animal Features,Đặc điểm động vật,vây cá,0
1108,18,Noun,0,body,finger,Healthcare Body parts,Cơ thể,ngón tay,0
1109,59,Noun,0,,finger_painting,Art Making,Mỹ thuật,vẽ bằng ngón tay,0
1110,29,Noun,0,play toys,finger_puppet,Leisure Toys,Đồ chơi giải trí,con rối ngón tay,0
1111,18,Noun,0,body,fingernail,Healthcare Body parts,Cơ thể,móng tay,0
1112,18,Noun,0,,fingernails,Healthcare Body parts,Cơ thể,các móng tay,0
1113,18,Noun,0,,fingers,Healthcare Body parts,Cơ thể,các ngón tay,0
1114,50,Noun,0,abstract adjective position,finish,Descriptive Direction,Hướng,hoàn thành / kết thúc,0
1115,10,Noun,0,gardening plant,fir_tree,Plants and Trees,Cây cối,cây linh sam,0
1116,93,Noun,0,abstract,fire,Descriptive State,Trạng thái,lửa,0
1117,41,Noun,0,transport travel vehicle,fire_engine,Transport Road,Đường bộ,xe cứu hỏa,0
1118,69,Noun,0,equipment uniform,fire_helmet,Clothes General,Quần áo,mũ bảo hiểm cứu hỏa,0
1119,24,Noun,0,equipment,fire_hose,Tools Workshop,Dụng cụ xưởng,vòi rồng cứu hỏa,0
1120,16,Noun,0,home house,fireplace,Building Structure,Công trình,lò sưởi,0
1121,33,Noun,0,celebration,fireworks,Celebration Item,Đồ kỷ niệm,pháo hoa,0
1122,33,Noun,0,celebration,fireworks_2,Celebration Item,Đồ kỷ niệm,pháo hoa 2,0
1123,100,Noun,0,direction position,first,Descriptive Position,Vị trí,đầu tiên / hạng nhất,0
1124,100,Noun,0,,first_2,Descriptive Position,Vị trí,đầu tiên / hạng nhất 2,0
1125,36,Noun,0,clinic health hospital medical,first_aid_box,Healthcare Medical items,Đồ y tế,hộp sơ cứu,0
1126,68,Noun,0,,first_base,Sport Accessories,Phụ kiện thể thao,gôn thứ nhất,0
1127,38,Noun,0,food,fish,Animal Fish and Marine mammals,Động vật biển,con cá / thịt cá,0
1128,78,Verb,0,sport,"fish_,_to",Sport,Thể thao,câu cá,0
1129,1,Noun,0,,fish_and_chips,Food Meals and snacks,Ăn nhẹ,cá rán và khoai tây chiên,0
1130,1,Noun,0,food meal,fish_battered,Food Meals and snacks,Ăn nhẹ,cá tẩm bột rán,0
1131,1,Noun,0,food meal,fish_burger,Food Meals and snacks,Ăn nhẹ,burger cá,0
1132,1,Noun,0,,fish_deep_fried,Food Meals and snacks,Ăn nhẹ,cá rán ngập dầu,0
1133,14,Noun,0,animal,fish_food,Animal Activity Feeding,Cho động vật ăn,thức ăn cho cá,0
1134,38,Noun,0,animal pet,fish_koi_carp,Animal Fish and Marine mammals,Động vật biển,cá chép koi,0
1135,57,Noun,0,animal,fish_tank,Animal Habitat,Môi trường sống,bể cá,0
1136,38,Noun,0,animal pet,fish_tropical,Animal Fish and Marine mammals,Động vật biển,cá miền nhiệt đới,0
1137,18,Noun,0,body,fist,Healthcare Body parts,Cơ thể,nắm đấm,0
1138,75,Noun,0,,five,Number,Số,số năm,0
1139,75,Noun,0,,five_dots,Number,Số,năm chấm,0
1140,19,Noun,0,flag,flag_Aboriginal_Peoples,Country Flags,Cờ,cờ thổ dân Úc,0
1141,19,Noun,0,flag,flag_Abu_Dhabi_-_UAE,Country Flags,Cờ,cờ Abu Dhabi - UAE,0
1142,19,Noun,0,,flag_Afghanistan,Country Flags,Cờ,cờ Afghanistan,0
1143,19,Noun,0,,flag_African_Union,Country Flags,Cờ,cờ Liên minh châu Phi,0
1144,19,Noun,0,flag,flag_Ajman_Dubia_-_UAE,Country Flags,Cờ,cờ Ajman Dubai - UAE,0
1145,19,Noun,0,flag,flag_Aland_Islands_-_Finland,Country Flags,Cờ,cờ quần đảo Aland - Phần Lan,0
1146,19,Noun,0,flag,flag_Alaska,Country Flags,Cờ,cờ Alaska,0
1147,19,Noun,0,,flag_Albania,Country Flags,Cờ,cờ Albania,0
1148,19,Noun,0,,flag_Alderney,Country Flags,Cờ,cờ Alderney,0
1149,19,Noun,0,flag,flag_Algeria,Country Flags,Cờ,cờ Algeria,0
1150,19,Noun,0,,flag_American_Samoa,Country Flags,Cờ,cờ Samoa thuộc Mỹ,0
1151,19,Noun,0,,flag_Andorra,Country Flags,Cờ,cờ Andorra,0
1152,19,Noun,0,flag,flag_Angola,Country Flags,Cờ,cờ Angola,0
1153,19,Noun,0,,flag_Anguilla,Country Flags,Cờ,cờ Anguilla,0
1154,19,Noun,0,,flag_Antartica,Country Flags,Cờ,cờ Nam Cực,0
1155,19,Noun,0,flag,flag_Antigua_Barbuda,Country Flags,Cờ,cờ Antigua và Barbuda,0
1156,19,Noun,0,,flag_Argentina,Country Flags,Cờ,cờ Argentina,0
1157,19,Noun,0,flag,flag_Armenia,Country Flags,Cờ,cờ Armenia,0
1158,19,Noun,0,flag,flag_Aruba,Country Flags,Cờ,cờ Aruba,0
1159,19,Noun,0,flag,flag_Asean,Country Flags,Cờ,cờ ASEAN,0
1160,19,Noun,0,flag,flag_Austria,Country Flags,Cờ,cờ Áo,0
1161,19,Noun,0,flag,flag_Azerbaijan,Country Flags,Cờ,cờ Azerbaijan,0
1162,19,Noun,0,flag,flag_Bahrain,Country Flags,Cờ,cờ Bahrain,0
1163,19,Noun,0,flag,flag_Bangladesh,Country Flags,Cờ,cờ Bangladesh,0
1164,19,Noun,0,flag,flag_Barbados,Country Flags,Cờ,cờ Barbados,0
1165,19,Noun,0,flag,flag_Belarus,Country Flags,Cờ,cờ Belarus,0
1166,19,Noun,0,flag,flag_Belgium,Country Flags,Cờ,cờ Bỉ,0
1167,19,Noun,0,,flag_Belize,Country Flags,Cờ,cờ Belize,0
1168,19,Noun,0,flag,flag_Benin,Country Flags,Cờ,cờ Benin,0
1169,19,Noun,0,,flag_Bermuda,Country Flags,Cờ,cờ Bermuda,0
1170,19,Noun,0,,flag_Bhutan,Country Flags,Cờ,cờ Bhutan,0
1171,19,Noun,0,flag,flag_blank,Country Flags,Cờ,cờ trống,0
1172,19,Noun,0,,flag_Bolivia,Country Flags,Cờ,cờ Bolivia,0
1173,19,Noun,0,flag,flag_Bonaire_Dutch_Antillies,Country Flags,Cờ,cờ Bonaire (Antilles thuộc Hà Lan),0
1174,19,Noun,0,flag,flag_Bosnia_Herzegovina,Country Flags,Cờ,cờ Bosnia và Herzegovina,0
1175,19,Noun,0,flag,flag_Botswana,Country Flags,Cờ,cờ Botswana,0
1176,19,Noun,0,,flag_Brazil,Country Flags,Cờ,cờ Brazil,0
1177,19,Noun,0,,flag_Brunei,Country Flags,Cờ,cờ Brunei,0
1178,19,Noun,0,flag,flag_Bulgaria,Country Flags,Cờ,cờ Bulgaria,0
1179,19,Noun,0,flag,flag_Burkina_Faso,Country Flags,Cờ,cờ Burkina Faso,0
1180,19,Noun,0,flag,flag_Burundi,Country Flags,Cờ,cờ Burundi,0
1181,19,Noun,0,,flag_Cambodia,Country Flags,Cờ,cờ Campuchia,0
1182,19,Noun,0,flag,flag_Cameroon,Country Flags,Cờ,cờ Cameroon,0
1183,19,Noun,0,flag,flag_Canada,Country Flags,Cờ,cờ Canada,0
1184,19,Noun,0,,flag_Canary_Islands,Country Flags,Cờ,cờ quần đảo Canary,0
1185,19,Noun,0,flag,flag_Cape_Verde,Country Flags,Cờ,cờ Cape Verde,0
1186,19,Noun,0,flag,flag_Caricom,Country Flags,Cờ,cờ Caricom,0
1187,19,Noun,0,,flag_Cayman_Islands,Country Flags,Cờ,cờ quần đảo Cayman,0
1188,19,Noun,0,flag,flag_Central_African_Republic,Country Flags,Cờ,cờ Cộng hòa Trung Phi,0
1189,19,Noun,0,flag,flag_Chad,Country Flags,Cờ,cờ Chad,0
1190,19,Noun,0,flag,flag_Chile,Country Flags,Cờ,cờ Chile,0
1191,19,Noun,0,flag,flag_China,Country Flags,Cờ,cờ Trung Quốc,0
1192,19,Noun,0,flag,flag_Colombia,Country Flags,Cờ,cờ Colombia,0
1193,19,Noun,0,flag,flag_Comoros,Country Flags,Cờ,cờ Comoros,0
1194,19,Noun,0,flag,flag_Congo_Brazzaville,Country Flags,Cờ,cờ Congo Brazzaville,0
1195,19,Noun,0,flag,flag_Congo_Kinshasa,Country Flags,Cờ,cờ Congo Kinshasa,0
1196,19,Noun,0,,flag_Cook_Islands,Country Flags,Cờ,cờ quần đảo Cook,0
1197,19,Noun,0,flag,flag_Costa_Rica,Country Flags,Cờ,cờ Costa Rica,0
1198,19,Noun,0,,flag_Croatia,Country Flags,Cờ,cờ Croatia,0
1199,19,Noun,0,flag,flag_Cuba,Country Flags,Cờ,cờ Cuba,0
1200,19,Noun,0,flag,flag_Cyprus,Country Flags,Cờ,cờ Síp,0
1201,19,Noun,0,flag,flag_Denmark,Country Flags,Cờ,cờ Đan Mạch,0
1202,19,Noun,0,flag,flag_Djibouti,Country Flags,Cờ,cờ Djibouti,0
1203,19,Noun,0,,flag_Dominica,Country Flags,Cờ,cờ Dominica,0
1204,19,Noun,0,flag,flag_Dominican_Republic,Country Flags,Cờ,cờ Cộng hòa Dominica,0
1205,19,Noun,0,,flag_Ecuador,Country Flags,Cờ,cờ Ecuador,0
1206,19,Noun,0,,flag_Egypt,Country Flags,Cờ,cờ Ai Cập,0
1207,19,Noun,0,,flag_El_Salvador,Country Flags,Cờ,cờ El Salvador,0
1208,19,Noun,0,flag,flag_England,Country Flags,Cờ,cờ Anh,0
1209,19,Noun,0,,flag_Equatorial_Guinea,Country Flags,Cờ,cờ Guinea Xích Đạo,0
1210,19,Noun,0,flag,flag_Eritrea,Country Flags,Cờ,cờ Eritrea,0
1211,19,Noun,0,flag,flag_Estonia,Country Flags,Cờ,cờ Estonia,0
1212,19,Noun,0,flag,flag_Ethiopia,Country Flags,Cờ,cờ Ethiopia,0
1213,19,Noun,0,flag,flag_European_Union,Country Flags,Cờ,cờ Liên minh châu Âu,0
1214,19,Noun,0,,flag_Falkland_Islands,Country Flags,Cờ,cờ quần đảo Falkland,0
1215,19,Noun,0,,flag_Fiji,Country Flags,Cờ,cờ Fiji,0
1216,19,Noun,0,flag,flag_Finland,Country Flags,Cờ,cờ Phần Lan,0
1217,19,Noun,0,flag,flag_France,Country Flags,Cờ,cờ Pháp,0
1218,19,Noun,0,flag,flag_Fujairah_-_UAE,Country Flags,Cờ,cờ Fujairah - UAE,0
1219,19,Noun,0,flag,flag_Gabon,Country Flags,Cờ,cờ Gabon,0
1220,19,Noun,0,flag,flag_Georgia,Country Flags,Cờ,cờ Georgia,0
1221,19,Noun,0,flag,flag_Germany,Country Flags,Cờ,cờ Đức,0
1222,19,Noun,0,flag,flag_Ghana,Country Flags,Cờ,cờ Ghana,0
1223,19,Noun,0,,flag_Gibraltar,Country Flags,Cờ,cờ Gibraltar,0
1224,19,Noun,0,flag,flag_Greece,Country Flags,Cờ,cờ Hy Lạp,0
1225,19,Noun,0,flag,flag_Greenland,Country Flags,Cờ,cờ Greenland,0
1226,19,Noun,0,,flag_Grenada,Country Flags,Cờ,cờ Grenada,0
1227,19,Noun,0,,flag_Guam,Country Flags,Cờ,cờ Guam,0
1228,19,Noun,0,,flag_Guernsey,Country Flags,Cờ,cờ Guernsey,0
1229,19,Noun,0,,flag_Guinea,Country Flags,Cờ,cờ Guinea,0
1230,19,Noun,0,flag,flag_Guinea_Bissau,Country Flags,Cờ,cờ Guinea-Bissau,0
1231,19,Noun,0,flag,flag_Guyana,Country Flags,Cờ,cờ Guyana,0
1232,19,Noun,0,flag,flag_Haiti,Country Flags,Cờ,cờ Haiti,0
1233,19,Noun,0,,flag_Hawaii,Country Flags,Cờ,cờ Hawaii,0
1234,19,Noun,0,flag,flag_Honduras,Country Flags,Cờ,cờ Honduras,0
1235,19,Noun,0,flag,flag_Hong_Kong_-_China,Country Flags,Cờ,cờ Hồng Kông - Trung Quốc,0
1236,19,Noun,0,flag,flag_Hungary,Country Flags,Cờ,cờ Hungary,0
1237,19,Noun,0,flag,flag_Iceland,Country Flags,Cờ,cờ Iceland,0
1238,19,Noun,0,flag,flag_India,Country Flags,Cờ,cờ Ấn Độ,0
1239,19,Noun,0,flag,flag_Indonesia,Country Flags,Cờ,cờ Indonesia,0
1240,19,Noun,0,,flag_Iran,Country Flags,Cờ,cờ Iran,0
1241,19,Noun,0,flag,flag_Iraq,Country Flags,Cờ,cờ Iraq,0
1242,19,Noun,0,flag,flag_Ireland,Country Flags,Cờ,cờ Ireland,0
1243,19,Noun,0,,flag_Isle_of_Man,Country Flags,Cờ,cờ Đảo Man,0
1244,19,Noun,0,flag,flag_Israel,Country Flags,Cờ,cờ Israel,0
1245,19,Noun,0,flag,flag_Italy,Country Flags,Cờ,cờ Ý,0
1246,19,Noun,0,flag,flag_Ivory_Coast,Country Flags,Cờ,cờ Bờ Biển Ngà,0
1247,19,Noun,0,flag,flag_Jamaica,Country Flags,Cờ,cờ Jamaica,0
1248,19,Noun,0,flag,flag_Japan,Country Flags,Cờ,cờ Nhật Bản,0
1249,19,Noun,0,,flag_Jersey,Country Flags,Cờ,cờ Jersey,0
1250,19,Noun,0,flag,flag_Jordan,Country Flags,Cờ,cờ Jordan,0
1251,19,Noun,0,,flag_Kazakhstan,Country Flags,Cờ,cờ Kazakhstan,0
1252,19,Noun,0,,flag_Kenya,Country Flags,Cờ,cờ Kenya,0
1253,19,Noun,0,,flag_Kiribati,Country Flags,Cờ,cờ Kiribati,0
1254,19,Noun,0,,flag_Kosovo,Country Flags,Cờ,cờ Kosovo,0
1255,19,Noun,0,flag,flag_Kuwait,Country Flags,Cờ,cờ Kuwait,0
1256,19,Noun,0,,flag_Kyrgyzstan,Country Flags,Cờ,cờ Kyrgyzstan,0
1257,19,Noun,0,flag,flag_Laos,Country Flags,Cờ,cờ Lào,0
1258,19,Noun,0,flag,flag_Latvia,Country Flags,Cờ,cờ Latvia,0
1259,19,Noun,0,,flag_Lebanon,Country Flags,Cờ,cờ Lebanon,0
1260,19,Noun,0,,flag_Lesotho,Country Flags,Cờ,cờ Lesotho,0
1261,19,Noun,0,flag,flag_Liberia,Country Flags,Cờ,cờ Liberia,0
1262,19,Noun,0,flag,flag_Libya,Country Flags,Cờ,cờ Libya,0
1263,19,Noun,0,,flag_Liechtenstein,Country Flags,Cờ,cờ Liechtenstein,0
1264,19,Noun,0,flag,flag_Lithuania,Country Flags,Cờ,cờ Lithuania,0
1265,19,Noun,0,flag,flag_Luxembourg,Country Flags,Cờ,cờ Luxembourg,0
1266,19,Noun,0,,flag_Macedonia,Country Flags,Cờ,cờ Macedonia,0
1267,19,Noun,0,flag,flag_Madagascar,Country Flags,Cờ,cờ Madagascar,0
1268,19,Noun,0,,flag_Malawi,Country Flags,Cờ,cờ Malawi,0
1269,19,Noun,0,flag,flag_Malaysia,Country Flags,Cờ,cờ Malaysia,0
1270,19,Noun,0,flag,flag_Maldives,Country Flags,Cờ,cờ Maldives,0
1271,19,Noun,0,flag,flag_Mali,Country Flags,Cờ,cờ Mali,0
1272,19,Noun,0,,flag_Malta,Country Flags,Cờ,cờ Malta,0
1273,19,Noun,0,,flag_Marshall_Islands,Country Flags,Cờ,cờ quần đảo Marshall,0
1274,19,Noun,0,flag,flag_Mauritania,Country Flags,Cờ,cờ Mauritania,0
1275,19,Noun,0,flag,flag_Mauritius,Country Flags,Cờ,cờ Mauritius,0
1276,19,Noun,0,,flag_Mexico,Country Flags,Cờ,cờ Mexico,0
1277,19,Noun,0,flag,flag_Micronesia,Country Flags,Cờ,cờ Micronesia,0
1278,19,Noun,0,,flag_Midway_Islands,Country Flags,Cờ,cờ quần đảo Midway,0
1279,19,Noun,0,,flag_Moldova,Country Flags,Cờ,cờ Moldova,0
1280,19,Noun,0,flag,flag_Monaco,Country Flags,Cờ,cờ Monaco,0
1281,19,Noun,0,,flag_Mongolia,Country Flags,Cờ,cờ Mông Cổ,0
1282,19,Noun,0,,flag_Montenegro,Country Flags,Cờ,cờ Montenegro,0
1283,19,Noun,0,,flag_Morocco,Country Flags,Cờ,cờ Maroc,0
1284,19,Noun,0,,flag_Mozambique,Country Flags,Cờ,cờ Mozambique,0
1285,19,Noun,0,,flag_Myanmar,Country Flags,Cờ,cờ Myanmar,0
1286,19,Noun,0,flag,flag_Namibia,Country Flags,Cờ,cờ Namibia,0
1287,19,Noun,0,,flag_NATO,Country Flags,Cờ,cờ NATO,0
1288,19,Noun,0,flag,flag_Nauru,Country Flags,Cờ,cờ Nauru,0
1289,19,Noun,0,,flag_Nepal,Country Flags,Cờ,cờ Nepal,0
1290,19,Noun,0,,flag_New_Caledonia,Country Flags,Cờ,cờ New Caledonia,0
1291,19,Noun,0,flag,flag_New_Zealand,Country Flags,Cờ,cờ New Zealand,0
1292,19,Noun,0,,flag_Nicaragua,Country Flags,Cờ,cờ Nicaragua,0
1293,19,Noun,0,flag,flag_Niger,Country Flags,Cờ,cờ Niger,0
1294,19,Noun,0,flag,flag_Nigeria,Country Flags,Cờ,cờ Nigeria,0
1295,19,Noun,0,flag,flag_Niue,Country Flags,Cờ,cờ Niue,0
1296,19,Noun,0,flag,flag_North_Korea,Country Flags,Cờ,cờ Triều Tiên,0
1297,19,Noun,0,flag,flag_Northern_Cyprus,Country Flags,Cờ,cờ Bắc Síp,0
1298,19,Noun,0,,flag_Northern_Marianas,Country Flags,Cờ,cờ quần đảo Bắc Mariana,0
1299,19,Noun,0,flag,flag_Norway,Country Flags,Cờ,cờ Na Uy,0
